MDCｺｰﾄﾞ,分類ｺｰﾄﾞ,対応ｺｰﾄﾞ,処置1ﾌﾗｸﾞ,手術との組み合わせ条件,処置等（１）,,処置（２）,,変更区分,有効期間,,更新日
16,0810,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0810,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
16,0810,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
16,0810,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
16,0810,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
16,0810,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
16,0810,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
16,0810,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
16,0810,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
16,0820,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0820,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0820,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0820,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0820,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0820,1,1,,超音波骨折治療法（一連につき）,K047-3,,,0,20240601,99999999,00000000
16,0830,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
16,0830,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
16,0830,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
16,0830,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
16,0830,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
16,0830,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
16,0830,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
16,0830,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
16,0830,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0830,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0830,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0830,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0830,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0830,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
16,0830,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
16,0830,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
16,0830,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
16,0830,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
16,0830,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
16,0830,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
16,0830,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
16,0830,1,1,,超音波骨折治療法（一連につき）,K047-3,,,0,20240601,99999999,00000000
16,0835,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
16,0835,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
16,0835,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
16,0835,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
16,0835,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
16,0835,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
16,0835,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
16,0835,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
16,0835,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0835,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0835,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0835,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0835,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0835,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
16,0835,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
16,0835,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
16,0835,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
16,0835,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
16,0835,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
16,0835,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
16,0835,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
16,0835,1,1,,超音波骨折治療法（一連につき）,K047-3,,,0,20240601,99999999,00000000
16,0840,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
16,0840,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
16,0840,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
16,0840,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
16,0840,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
16,0840,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
16,0840,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
16,0840,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
16,0840,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0840,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0840,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0840,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0840,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0840,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
16,0840,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
16,0840,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
16,0840,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
16,0840,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
16,0840,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
16,0840,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
16,0840,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
16,0840,1,1,,超音波骨折治療法（一連につき）,K047-3,,,0,20240601,99999999,00000000
16,0850,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0850,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0850,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0850,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0850,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0850,1,1,,超音波骨折治療法（一連につき）,K047-3,,,0,20240601,99999999,00000000
16,0860,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
16,0860,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
16,0860,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
16,0860,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
16,0860,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
16,0860,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
16,0860,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
16,0860,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
16,0860,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0860,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0860,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0860,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0860,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0860,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
16,0860,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
16,0860,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
16,0860,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
16,0860,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
16,0860,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
16,0860,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
16,0860,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
16,0870,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0870,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0870,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
