MDCｺｰﾄﾞ,分類ｺｰﾄﾞ,対応ｺｰﾄﾞ,処置2ﾌﾗｸﾞ,処置等(1),,処置等(2),,変更区分,有効期間,,更新日
16,0590,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0590,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0600,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0600,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0600,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0600,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0600,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0600,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0610,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0610,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0610,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0610,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0610,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0610,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0620,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0620,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0620,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0620,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0620,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0620,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0640,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0640,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0640,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0640,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0640,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0640,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0650,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0650,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0650,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0650,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0650,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0650,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0660,1,4,局所陰圧閉鎖処置（入院）（１日につき）　１００平方センチメートル未満,J0031,,,0,20220401,99999999,00000000
16,0660,1,4,局所陰圧閉鎖処置（入院）（１日につき）　１００平方センチメートル以上２００平方センチメートル未満,J0032,,,0,20220401,99999999,00000000
16,0660,1,4,局所陰圧閉鎖処置（入院）（１日につき）　２００平方センチメートル以上,J0033,,,0,20220401,99999999,00000000
16,0690,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0690,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0690,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0690,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0690,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0690,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0700,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0700,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0700,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0700,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0700,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0700,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0710,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0710,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0710,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0710,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0710,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0710,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0720,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0720,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0720,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0720,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0720,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0720,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0730,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0730,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0730,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0730,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0730,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0730,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0740,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0740,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0740,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0740,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0740,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0740,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0750,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0750,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0750,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0750,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0750,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0750,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0760,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0760,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0760,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0760,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0760,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0760,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0770,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0770,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0770,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0770,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0770,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0770,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0780,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0780,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0780,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0780,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0780,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0780,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0790,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0790,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0790,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0790,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0790,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0790,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0800,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0800,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0800,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0800,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0800,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0800,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0810,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0810,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0810,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0810,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0810,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0810,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0820,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0820,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0820,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0820,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0820,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0820,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0830,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0830,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0830,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0830,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0830,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0830,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0835,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0835,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0835,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0835,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0835,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0835,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0840,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0840,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0840,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0840,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0840,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0840,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0850,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0850,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0850,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0850,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0850,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0850,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0860,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0860,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0860,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0860,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0860,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0860,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
16,0870,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
16,0870,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
16,0870,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
16,0870,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
16,0870,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
16,0870,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
